status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic
6250307292_10154068218492293,"b""President Duterte's war on drugs has (so far) resulted in hundreds of drug-related deaths.""","b""Duterte's war on drugs has killed hundreds in the Philippines. This could be a huge problem.""",link,https://www.washingtonpost.com/news/worldviews/wp/2016/08/22/dutertes-war-on-drugs-has-killed-hundreds-in-the-philippines-this-could-be-a-huge-problem/?tid=sm_fb,8/22/16 22:00,246,107,56,159,5,5,2,36,39,0,-0.390804598,news
6250307292_10154067908777293,b'Your Instagram feed can tell a lot about you.',"b""Your Instagram feed can tell us if you're depressed, study suggests""",link,https://www.washingtonpost.com/news/to-your-health/wp/2016/08/22/your-instagram-feed-can-tell-us-if-youre-depressed-study-suggests/?tid=sm_fb,8/22/16 21:00,116,20,36,107,0,6,3,0,0,0,0.166666667,news
6250307292_10154067836152293,"b""There's a massive disparity between how well U.S. Olympic executives pay themselves and how little they pay their athletes.""","b""This body is supposed to help Olympic athletes make ends meet. It doesn't.""",link,https://www.washingtonpost.com/sports/olympics/this-body-is-supposed-to-help-olympic-athletes-make-ends-meet-it-doesnt/2016/08/22/7716cc4e-63f7-11e6-96c0-37533479f3f5_story.html?tid=sm_fb,8/22/16 19:30,727,24,192,418,1,63,4,41,200,0,-0.381877023,sports
6250307292_10154066164212293,b'It began with a heated argument between mother and son.',"b""'He put her in a headlock': Son accused of drowning mother at exclusive Long Island address""",link,https://www.washingtonpost.com/news/morning-mix/wp/2016/08/21/he-put-her-in-a-headlock-son-accused-of-drowning-mother-at-exclusive-long-island-address/?tid=sm_fb,8/22/16 4:07,262,60,39,123,1,17,1,64,56,0,-0.424460432,news
6250307292_10154064769092293,"b""Sunday's victory launches Snyder on a trajectory for an all-time Olympic career.""",b'Kyle Snyder becomes the youngest Olympic wrestling champion in U.S. history',link,https://www.washingtonpost.com/news/sports/wp/2016/08/21/kyle-snyder-becomes-the-youngest-olympic-wrestling-champion-in-u-s-history/?tid=sm_fb,8/21/16 14:04,2114,48,259,1988,87,38,0,1,0,0,0.341269841,news
6250307292_10154064093972293,"b""Five months ago, that wasn't the case.""",b'Trump campaign manager no longer wants him to release his tax returns',link,https://www.washingtonpost.com/news/post-politics/wp/2016/08/21/trump-campaign-manager-no-longer-wants-him-to-release-his-tax-returns/?tid=sm_fb,8/21/16 11:30,3050,885,884,1234,7,130,1052,17,610,0,0.118942731,news
6250307292_10154059346112293,"b'If Zendaya really is our next Mary Jane, Marvel Studios just hit the jackpot.'","b""Forget what anyone says: Zendaya would be a perfect Mary Jane in the 'Spider-Man' movie""",link,https://www.washingtonpost.com/news/comic-riffs/wp/2016/08/19/forget-what-anyone-says-zendaya-would-be-a-perfect-mary-jane-in-the-spider-man-movie/?tid=sm_fb,8/19/16 21:00,767,89,36,656,92,2,4,0,13,0,0.373873874,news
6250307292_10154058745787293,"b'Just 15 kilometers into the event, the 38-year-old was spotted shoving sponges down the back of his shorts.'",b'Race walker collapses on course with apparent gastrointestinal problems',link,https://www.washingtonpost.com/news/early-lead/wp/2016/08/19/french-race-walker-who-appeared-to-poop-himself-collapses-on-the-course/?tid=sm_fb,8/19/16 12:24,794,432,262,353,11,155,15,249,11,0,-0.265306122,news
6250307292_10154057932002293,"b'He had tattoos that read ""skinhead,"" ""white power"" and ""hooligan"" -- as well as one of the Confederate flag.'","b'White supremacist stabs interracial couple after seeing them kiss at bar, police say'",link,https://www.washingtonpost.com/news/post-nation/wp/2016/08/19/white-supremacist-stabs-interracial-couple-after-seeing-them-kiss-at-bar-police-say/?tid=sm_fb,8/19/16 8:30,4363,751,1811,912,8,160,10,711,2562,0,-0.471602434,news
6250307292_10154057131842293,b'The lawyer that got Americans Gunnar Bentz and Jack Conger out of Brazil said his clients thought the incident would be forgotten.',"b""Attorney: U.S. swimmers pulled from plane knew Ryan Lochte's robbery story 'was a lie'""",link,https://www.washingtonpost.com/news/early-lead/wp/2016/08/18/attorney-u-s-swimmers-pulled-from-plane-knew-ryan-lochtes-story-was-a-lie/?tid=sm_fb,8/18/16 23:00,977,128,127,580,8,55,140,17,177,0,-0.057934509,news
6250307292_10154053867167293,"b""The central paradox of today's economy.""",b'The stuff we really need is getting more expensive. Other stuff is getting cheaper.',link,https://www.washingtonpost.com/news/wonk/wp/2016/08/17/the-stuff-we-really-need-is-getting-more-expensive-other-stuff-is-getting-cheaper/?tid=sm_fb,8/18/16 2:00,1288,53,750,1013,1,45,5,128,96,0,-0.396363636,news
6250307292_10154053447952293,"b'""At the time when the country needs unity, to do something like this \xe2\x80\xa6 it\'s next to flag-burning in my mind.""'",b'Why a New York fire department was ordered to remove American flags from its trucks',link,https://www.washingtonpost.com/news/post-nation/wp/2016/08/17/why-a-new-york-fire-department-was-ordered-to-remove-american-flags-from-its-trucks/?tid=sm_fb,8/17/16 15:04,262,96,44,154,1,12,5,23,67,0,-0.388888889,news
6250307292_10154052337592293,"b'After impaling the bear, Bowmar is seen on his knees, holding his head and smiling and laughing.'","b""'I drilled him perfect': American hunter ignites uproar by killing Canadian bear with a spear""",link,https://www.washingtonpost.com/news/animalia/wp/2016/08/17/i-drilled-him-perfect-american-hunter-ignites-uproar-by-killing-canadian-bear-with-a-spear/?tid=sm_fb,8/17/16 7:30,1829,678,235,410,20,27,16,233,1123,0,-0.465116279,news
6250307292_10154049725852293,"b'Think more, do less.'",b'Why your smart friends can seem like such slackers',link,https://www.washingtonpost.com/news/wonk/wp/2016/08/16/why-your-smart-friends-can-seem-like-such-slackers/?tid=sm_fb,8/16/16 10:00,1065,67,322,968,41,4,51,0,1,0,0.469072165,news
6250307292_10154049526352293,b'Disdain for Trump is helping Clinton overcome her own vulnerabilities in Virginia.',b'Trump unpopularity fuels wide lead for Clinton in new Virginia poll',link,https://www.washingtonpost.com/local/virginia-politics/trump-unpopularity-fuels-wide-lead-for-clinton-in-new-virginia-poll/2016/08/15/ea0e1540-6307-11e6-be4e-23fc4d4d12b4_story.html?tid=sm_fb,8/16/16 7:30,2853,240,180,2490,255,16,73,6,13,0,0.425619835,local
6250307292_10154047404162293,"b'Since the police shootings in Dallas, Beck had come to view ""Black Lives Matter"" differently.'","b""Glenn Beck urges conservatives to understand 'Black Lives Matter'""",link,https://www.washingtonpost.com/news/post-politics/wp/2016/08/15/glenn-beck-urges-conservatives-to-understand-black-lives-matter/?tid=sm_fb,8/15/16 11:53,5329,563,2758,4091,203,967,48,4,16,0,0.093295638,news
6250307292_10154043095772293,"b'At the Redstate Gathering, conservatives debated over who was to blame for a potential Clinton victory.'","b'Once in control of their party, conservatives agonize over the election and beyond'",link,https://www.washingtonpost.com/politics/once-in-control-of-their-party-conservatives-agonize-over-the-election-and-beyond/2016/08/13/e2655710-6157-11e6-8e45-477372e89d78_story.html?tid=sm_fb,8/14/16 8:00,764,257,111,491,16,13,231,6,7,0,0.428571429,politics
6250307292_10154041259762293,"b""It's not just spiritual guidance, but political as well.""","b""If you're a black Christian, it's likely your pastor has told you who they're voting for.""",link,https://www.washingtonpost.com/news/acts-of-faith/wp/2016/08/08/black-protestant-clergy-support-oppose-presidential-candidate-pew-report/?tid=sm_fb,8/13/16 11:00,271,210,52,193,2,17,9,8,42,0,-0.25,news
6250307292_10154037479732293,"b'She was part of what Cullen Jones called ""a Jackie Robinson Moment for swimming."" In 2015.'","b""Simone Manuel's swimming gold made history. She was already a trailblazer.""",link,https://www.washingtonpost.com/sports/olympics/2015/04/19/8efe83c8-e50a-11e4-81ea-0649268f729e_story.html?tid=sm_tw,8/12/16 6:00,1008,21,106,884,119,5,0,0,0,0,0.47983871,sports
6250307292_10154036697777293,"b'""...students of color seeking a living space that is all-POC is not only reasonable, but can be necessary,"" the roommates told the Post.'",b'Debate flares after black college students seek a non-white roommate',link,https://www.washingtonpost.com/news/grade-point/wp/2016/08/11/debate-flares-after-black-college-students-seek-a-non-white-roommate/?tid=sm_fb,8/11/16 20:58,474,312,143,312,5,60,14,12,71,0,-0.197530864,news
6250307292_10154036895127293,"b""Puig's unexpected success is good news for Puerto Rico at a dire time.""",b'Puerto Rico has never won an Olympic gold medal. Monica Puig could change that soon.',link,https://www.washingtonpost.com/news/sports/wp/2016/08/11/puerto-rico-has-never-won-an-olympic-gold-medal-monica-puig-could-change-that-soon/,8/11/16 19:00,1347,54,236,1218,112,16,1,0,0,0,0.437984496,news
6250307292_10154036295987293,"b'""We\'ve literally duked it out back and forth. This is a special one for both of us,"" Michael Phelps said.'","b'Michael Phelps versus Ryan Lochte in the 200 IM, one more time'",link,https://www.washingtonpost.com/sports/olympics/michael-phelps-versus-ryan-lochte-in-the-200-im-one-more-time/2016/08/11/3bf9f890-5fb8-11e6-8e45-477372e89d78_story.html?tid=sm_fb,8/11/16 16:20,663,13,49,611,43,6,2,1,0,0,0.423076923,sports
6250307292_10154036364577293,"b'The Texas mosque didn\'t discover the message for a week. ""We will cut all of your heads off,"" the caller said. ""Do you understand me? All of you.""'","b""'We will cut all of your heads off': Texas mosque threatened by man claiming to be Army veteran""",link,https://www.washingtonpost.com/news/post-nation/wp/2016/08/11/we-will-cut-all-your-heads-off-texas-mosque-threatened-by-man-claiming-to-be-army-veteran/?tid=sm_fb,8/11/16 15:45,1060,172,212,239,5,57,3,268,488,0,-0.455542022,news
6250307292_10154034085112293,b'You might you just want to stick to email.',"b""I tried the new White House Facebook chatbot. Here's what happened.""",link,https://www.washingtonpost.com/news/the-switch/wp/2016/08/10/i-tried-the-new-white-house-facebook-chatbot-heres-what-happened/?tid=sm_fb,8/10/16 22:00,67,9,4,64,1,1,0,1,0,0,0,news
6250307292_10154034054237293,"b""Lilly King and sport's other moralists ought to take a closer look before throwing stones, writes Sally Jenkins.""","b'In villifying Russian swimmer Yulia Efimova, Americans are splashing murky waters'",link,https://www.washingtonpost.com/sports/olympics/in-villifying-russian-swimmer-yulia-efimova-americans-are-splashing-murky-waters/2016/08/10/0ccdba8a-5eef-11e6-8e45-477372e89d78_story.html?tid=sm_fb,8/10/16 19:00,7232,502,2558,6744,178,152,22,96,40,0,0.06557377,sports
6250307292_10153916140627293,"b'The Arctic is getting greener -- but that isn\'t our ""get out of jail free"" card.'","b'Thanks to climate change, the Arctic is turning green'",link,https://www.washingtonpost.com/news/energy-environment/wp/2016/06/27/its-official-humans-are-making-the-earth-much-greener/?tid=sm_fb,6/27/16 22:00,396,85,224,260,2,47,3,68,16,0,-0.290441176,news
6250307292_10153916678362293,"b""The meltdown that has taken place in the days after voters decided to break the country's ties with Europe is more than a British problem.""","b""Brexit is not just Europe's problem. It highlights a crisis in democracies worldwide.""",link,https://www.washingtonpost.com/world/europe/will-brexit-change-the-behavior-of-politicians-in-britain-and-elsewhere/2016/06/27/f4317494-3c75-11e6-9e16-4cf01a41decb_story.html?tid=sm_fb,6/27/16 17:30,345,61,107,306,3,13,1,18,4,0,-0.230769231,world
6250307292_10153915861857293,"b'Metro will eliminate 500 jobs in coming months that ""are no longer deemed critical.""'",b'Metro to eliminate 500 jobs in coming months',link,https://www.washingtonpost.com/local/trafficandcommuting/metro-to-eliminate-500-jobs-in-coming-months/2016/06/27/9a88e8a0-3c70-11e6-84e8-1580c7db5275_story.html?tid=sm_fb,6/27/16 10:15,118,13,25,89,2,19,2,3,3,0,-0.034482759,local
6250307292_10153915562632293,"b'U.S. ambassadors claim that Russian intelligence officials are showing up at their social events uninvited, paying reporters for negative press, and more. \n\nvia Washington Post Opinions, Outlook, and PostEverything'",b'Russia is harassing U.S. diplomats all over Europe',link,https://www.washingtonpost.com/opinions/global-opinions/russia-is-harassing-us-diplomats-all-over-europe/2016/06/26/968d1a5a-3bdf-11e6-84e8-1580c7db5275_story.html?tid=sm_fb,6/27/16 8:30,684,137,352,415,2,55,63,9,140,0,-0.156133829,opinions
6250307292_10153914831037293,"b'""The first time I felt that something was wrong was at a shoot in Milan when I was eighteen, only five months into my new life.""'",b'The life of a supermodel sounds glamorous. But I lived it \xe2\x80\x94 and it made me severely depressed',link,https://www.washingtonpost.com/news/inspired-life/wp/2016/06/23/the-life-of-a-supermodel-sounds-glamorous-but-i-lived-it-and-it-made-me-severely-depressed/?tid=sm_fb,6/27/16 4:00,298,6,38,277,8,2,0,11,0,0,-0.071428571,news
6250307292_10153914134487293,b'Members of right-wing extremists groups were holding a rally in Sacramento when they clashed with counter-protesters',"b'10 stabbed, beaten at protest outside California Capitol'",link,https://www.washingtonpost.com/national/police-5-stabbed-outside-california-capitol-building/2016/06/26/b6a89892-3bd9-11e6-9e16-4cf01a41decb_story.html?tid=sm_fb,6/26/16 16:25,422,178,199,224,0,27,4,94,73,0,-0.411616162,national
6250307292_10153910473497293,"b""Some of Europe's most right-leaning political parties are hoping to follow in Britain's footsteps.""",b'Meet the European leaders hoping to cause the next Brexit',link,https://www.washingtonpost.com/graphics/world/meet-europes-far-right-leaders/?tid=sm_fb,6/25/16 9:15,504,112,226,319,15,36,1,26,107,0,-0.316216216,graphics
6250307292_10153902911907293,"b'Women are running the world of Game of Thrones. Will that change anything?\n\nvia Washington Post Opinions, Outlook, and PostEverything'","b""On 'Game of Thrones,' will women rule any differently than men?""",link,https://www.washingtonpost.com/news/act-four/wp/2016/06/22/on-game-of-thrones-will-women-rule-any-differently-than-men/?tid=sm_fb,6/25/16 7:00,201,25,21,186,15,0,0,0,0,0,0.5,news
6250307292_10153909112547293,b'The essential divide in Britain is also what divides the United States.',b'The powerful thing that divides Britain also divides America',link,https://www.washingtonpost.com/news/wonk/wp/2016/06/24/the-powerful-thing-that-divides-britain-also-divides-america/?tid=sm_fb,6/24/16 22:30,538,95,228,471,6,2,2,41,16,0,-0.365671642,news
6250307292_10153907148932293,b'Nationalists in Scotland and Northern Ireland immediately called for action.',"b'After Brexit, the U.K. could disintegrate'",link,https://www.washingtonpost.com/world/europe/after-brexit-the-uk-could-disintegrate/2016/06/24/5e7d2b03-81b4-4149-a138-8bd11953281c_story.html?tid=sm_fb,6/24/16 5:30,2572,174,1277,2071,93,251,44,98,15,0,0.023952096,world
6250307292_10153907057842293,b'Prime Minister David Cameron announced early Friday that he will be stepping down as a result of the vote.',b'Britain shocks the world by voting to leave the European Union',link,https://www.washingtonpost.com/world/europe/britain-shocks-the-world-by-voting-to-leave-the-european-union/2016/06/24/3d100f4e-3998-11e6-af02-1df55f0c77ff_story.html?tid=sm_fb,6/24/16 2:35,1083,68,558,631,13,291,8,124,16,0,-0.131637168,world
6250307292_10153905760447293,"b'""It was the triumph of live video \xe2\x80\x94 and the elimination of the middleman.""'",b'What was truly historic about the congressional sit-in? The way we watched it.',link,https://www.washingtonpost.com/lifestyle/style/what-was-truly-historic-about-the-congressional-sit-in-the-way-we-watched-it/2016/06/23/a0d7ce36-3957-11e6-8f7c-d4c723a2becb_story.html?tid=sm_fb,6/23/16 19:30,491,100,47,439,43,2,3,1,3,0,0.403846154,lifestyle
6250307292_10153903000622293,b'This trick allows you to watch all your favorite TV shows in half the time.',"b'I have found a new way to watch TV, and it changes everything'",link,https://www.washingtonpost.com/news/wonk/wp/2016/06/22/i-have-found-a-new-way-to-watch-tv-and-it-changes-everything/?tid=sm_fb,6/22/16 15:00,150,55,113,127,5,4,4,1,9,0,-0.02173913,news
6250307292_10153897551917293,b'Family members said they expected nothing less from Jimmy Clarke.',b'Father saves three teenagers from riptide only to die moments later',link,https://www.washingtonpost.com/news/morning-mix/wp/2016/06/20/father-saves-three-teenagers-from-riptide-only-to-die-moments-later/?tid=sm_fb,6/20/16 19:57,1138,39,94,538,39,12,0,546,3,0,-0.425,news
6250307292_10153895160417293,"b'A former Vanderbilt football player was convicted of the rape of an unconscious woman in his dormitory room, almost three years after the incident occurred.'",b'Former Vanderbilt player is found guilty in rape retrial',link,https://www.washingtonpost.com/news/early-lead/wp/2016/06/19/former-vanderbilt-player-is-found-guilty-in-rape-retrial/?tid=sm_fb,6/19/16 14:00,923,52,65,788,27,9,4,1,94,0,-0.237037037,news
6250307292_10153892890007293,b'The hole that Donald Trump has dug for himself keeps getting deeper.',b'November is fast becoming what the GOP fears',link,https://www.washingtonpost.com/politics/november-is-fast-becoming-what-the-gop-fears-a-referendum-on-trump/2016/06/18/f942ddd2-34dd-11e6-8758-d58e76e11b12_story.html?tid=sm_fb,6/18/16 16:20,1633,272,197,1252,83,9,276,2,11,0,0.454068241,politics
6250307292_10153890589957293,b'A series of recent surveys produced some unexpected results for political scientists.',"b""Americans now think it's okay to say what they really think about race""",link,https://www.washingtonpost.com/news/wonk/wp/2016/06/17/americans-now-think-its-okay-to-say-what-they-really-think-about-race/?tid=sm_fb,6/17/16 20:00,479,177,163,311,8,7,8,61,84,0,-0.383928571,news
6250307292_10153889752252293,"b""Donald J. Trump says a lot of things other candidates can't.""",b'23 things Donald Trump has said that would have doomed another candidate',link,https://www.washingtonpost.com/news/the-fix/wp/2016/06/17/23-things-donald-trump-has-said-that-would-have-doomed-another-candidate/?tid=sm_fb,6/17/16 13:00,466,175,185,325,3,20,46,10,62,0,-0.081560284,news
6250307292_10153889546322293,"b'""This literally is an \'Anybody but Trump\' movement,"" says one organizer.'",b'Dozens of GOP delegates launch new push to halt Donald Trump',link,https://www.washingtonpost.com/politics/dozens-of-gop-delegates-launch-new-push-to-halt-donald-trump/2016/06/17/e8dcf74e-3491-11e6-8758-d58e76e11b12_story.html?tid=sm_fb,6/17/16 11:30,1794,313,373,1471,102,17,192,1,11,0,0.436532508,politics
6250307292_10153887482012293,"b'When Jimmy Page takes the witness stand, he does it in the most Jimmy Page way possible.'","b""Of course, Jimmy Page testified like a rock star in the 'Stairway to Heaven' trial""",link,https://www.washingtonpost.com/news/arts-and-entertainment/wp/2016/06/16/how-jimmy-page-defended-led-zeppelin-in-the-stairway-to-heaven-trial/?tid=sm_fb,6/16/16 21:00,635,56,212,589,31,2,12,1,0,0,0.456521739,news
6250307292_10153886689217293,b'The lawmaker was meeting constituents near the northern city of Leeds.',"b'British member of Parliament injured in shooting, reports say'",link,https://www.washingtonpost.com/world/british-member-of-parliament-reported-to-have-been-shot/2016/06/16/a9b988de-33c4-11e6-ab9d-1da2b0f24f93_story.html?tid=sm_fb,6/16/16 9:03,302,57,39,129,1,8,0,138,26,0,-0.471098266,world
6250307292_10153885609987293,"b""Garcia Pagan didn't know it at the time, but he would soon discover that only a few degrees separated him from the lovely young woman on the stretcher.""","b'For Orlando homicide detective, a mass shooting turns personal'",link,https://www.washingtonpost.com/national/for-orlando-homicide-detective-a-mass-shooting-turns-personal/2016/06/15/d8536b7c-3263-11e6-8ff7-7b6c1998b7a0_story.html?tid=sm_fb,6/15/16 21:00,417,18,55,193,7,3,0,209,5,0,-0.462053571,national
6250307292_10153882444372293,"b'While the weapon is different, both types of guns share the same design purpose.'","b""The gun the Orlando shooter used was not an AR-15. That doesn't change much.""",link,https://www.washingtonpost.com/news/checkpoint/wp/2016/06/14/the-gun-the-orlando-shooter-used-was-not-an-ar-15-that-doesnt-change-much/?tid=sm_fb,6/14/16 15:27,504,299,208,429,1,7,7,10,50,0,-0.346666667,news
6250307292_10153881432782293,b'The gunman had been under FBI investigation for 10 months beginning in 2013.',b'FBI says Orlando gunman had been on watchlist; six wounded in shooting still critically injured',link,https://www.washingtonpost.com/news/post-nation/wp/2016/06/14/fbi-director-orlando-shooting-probe-also-looks-backward-into-agency-files-on-shooter/?tid=sm_fb,6/14/16 9:00,70,32,11,53,0,4,0,2,11,0,-0.382352941,news
6250307292_10153880452617293,"b'Dawn was nearing, and police had a tough decision to make.'","b""The last harrowing moments at the Orlando nightclub and the police's decision to save the hostages""",link,https://www.washingtonpost.com/national/when-active-shooter-event-became-hostage-situation-police-made-tough-call/2016/06/13/dadcebf6-317e-11e6-8ff7-7b6c1998b7a0_story.html?tid=sm_fb&utm_term=.3dd453905567,6/13/16 20:29,143,15,47,103,0,7,0,32,1,0,-0.4125,national
6250307292_10153880065322293,"b""The smallness of our politics isn't matching the size of the challenges we're facing.""",b'How the Orlando shootings expose (again) the impossible smallness of our politics',link,https://www.washingtonpost.com/news/the-fix/wp/2016/06/13/how-the-orlando-shootings-expose-again-the-impossible-smallness-of-our-politics/?tid=sm_fb,6/13/16 18:00,244,35,45,225,3,0,1,4,11,0,-0.289473684,news
6250307292_10153879266017293,"b""Moving when we're young can have major consequences when we're grown up.""",b'Moving as a child can change who you are as an adult',link,https://www.washingtonpost.com/news/wonk/wp/2016/06/13/moving-as-a-child-can-change-who-you-are-as-an-adult/?tid=sm_fb,6/13/16 14:30,1166,213,1188,1002,4,91,3,63,3,0,-0.179878049,news
6250307292_10153878179877293,b'A pair of high school valedictorians in Texas have become the targets of social media attacks.',"b""What's happening to two undocumented Texas valedictorians says it all about the immigration debate""",link,https://www.washingtonpost.com/news/the-fix/wp/2016/06/12/whats-happening-to-two-undocumented-texas-valedictorians-says-it-all-about-the-immigration-debate/?tid=sm_fb,6/13/16 3:30,218,72,50,138,5,6,1,32,36,0,-0.3875,news
6250307292_10153877912282293,b'Explore below to see how much money has been donated to members of Congress in your state.',b'Has your U.S. Congress person received donations from the NRA?',link,https://www.washingtonpost.com/graphics/national/nra-donations/?tid=sm_fb,6/12/16 20:20,3232,473,4205,2026,19,169,10,61,947,0,-0.405887231,graphics
6250307292_10153872178272293,"b'The 27-year-old Tampa native disparaged Mexican, Chinese and Jewish people, as well as Cleveland Cavaliers forward Kevin Love.'",b'Tampa Bay Rays and Orlando Magic sideline reporter cut loose for racist remarks',link,https://www.washingtonpost.com/news/early-lead/wp/2016/06/10/tampa-bay-rays-and-orlando-magic-sideline-reporter-cut-loose-for-racist-remarks/?tid=sm_fb,6/10/16 15:38,1235,440,348,836,14,56,115,23,191,0,-0.106516291,news
6250307292_10153871113177293,b'The reaction was swift.',"b""'Oh and I'm undocumented': Texas valedictorian's tweet draws deportation threats""",link,https://www.washingtonpost.com/news/morning-mix/wp/2016/06/10/oh-and-im-undocumented-tex-valedictorians-tweet-draws-deportation-threats/?tid=sm_fb,6/10/16 8:50,1643,315,269,1280,127,43,27,35,131,0,-0.016528926,news
6250307292_10153869078882293,"b'""I sleep with two bicycles that I drew taped above my bed,"" the woman they rescued wrote in a searing letter to the judge, ""to remind myself there are heroes in this story.""'","b""Amid Stanford's awful sex assault case, let's hail the men who protect instead of prey""",link,https://www.washingtonpost.com/local/amid-stanfords-awful-sex-assault-case-lets-hail-the-men-who-protect-instead-of-prey/2016/06/09/b8acc78e-2e4c-11e6-9de3-6e6e7a14000c_story.html?tid=sm_fb,6/9/16 13:29,16766,223,2238,15223,1457,68,5,10,3,0,0.469539857,local
6250307292_10153868478692293,"b""There's a reason why it now seems obvious that Hillary Clinton would be Democratic nominee.""",b'Of course Hillary Clinton won',link,https://www.washingtonpost.com/news/wonk/wp/2016/06/09/of-course-hillary-clinton-won/?tid=sm_fb,6/9/16 9:00,613,164,53,488,72,2,2,2,47,0,0.1,news
6250307292_10153868438582293,b'New federal data show just how hard some policies hit the wealthy',"b""Here's proof President Obama really did reduce inequality""",link,https://www.washingtonpost.com/news/wonk/wp/2016/06/09/obama-really-did-sock-it-to-the-rich-bad/?tid=sm_fb,6/9/16 8:30,1067,119,215,955,86,6,7,1,12,0,0.357142857,news
6250307292_10153866619947293,b'Meet the woman whose music brought Pharrell Williams to tears.',b'Watch Pharrell be blown away by an NYU music prodigy he likens to Stevie Wonder',link,https://www.washingtonpost.com/news/grade-point/wp/2016/06/08/watch-pharrell-be-blown-away-by-an-nyu-music-prodigy-he-likens-to-stevie-wonder/?tid=sm_fb,6/9/16 0:00,492,23,136,447,36,7,1,1,0,0,0.4,news
6250307292_10153866144567293,"b""There is a crucial thing people who don't have to worry about their next meal don't understand.""",b'The big problem with one of the most popular assumptions about the poor',link,https://www.washingtonpost.com/news/wonk/wp/2016/06/08/the-problem-with-one-of-the-most-popular-assumptions-about-the-poor/?tid=sm_fb,6/8/16 11:30,973,47,780,882,7,24,0,52,8,0,-0.291208791,news
6250307292_10153865586992293,b'What changed for Hillary Clinton between 2008 and 2016.',b'How Hillary Clinton did it the second time around',link,https://www.washingtonpost.com/politics/how-hillary-clinton-did-it-the-second-time-around/2016/06/07/9218d622-2c20-11e6-9b37-42985f6a265c_story.html?tid=sm_fb,6/8/16 7:00,125,60,13,106,11,0,2,0,6,0,0.184210526,politics
6250307292_10153863595057293,b'Take advantage of the mistakes that airlines make.',"b""I flew to Abu Dhabi for $265 round-trip. Here's how you can do the same.""",link,https://www.washingtonpost.com/lifestyle/travel/i-flew-to-abu-dhabi-for-265-round-trip-heres-how-you-can-do-the-same/2016/06/07/fc33cbea-29a3-11e6-b989-4e5479715b54_story.html?tid=sm_fb,6/7/16 12:30,638,74,238,601,7,27,3,0,0,0,0.135135135,lifestyle
6250307292_10153855255917293,"b'Officials in Chicago released hundreds of video and audio files Friday, in connection with 101 open investigations into police shootings and use of force.'",b'Here are five of the clearest videos in the Chicago police use-of-force release',link,https://www.washingtonpost.com/news/post-nation/wp/2016/06/03/here-are-five-of-the-clearest-videos-in-the-chicago-police-use-of-force-release/?tid=sm_fb,6/3/16 23:30,207,33,46,165,5,3,0,10,24,0,-0.345238095,news
6250307292_10153855090167293,b'The images have been jarring.',b'Democrats fear that violent anti-Trump protesters are only helping Trump',link,https://www.washingtonpost.com/politics/democrats-fear-that-violent-anti-trump-protesters-are-only-helping-trump/2016/06/03/37b8c17e-299b-11e6-ae4a-3cdd5fe74204_story.html?tid=sm_fb,6/3/16 18:13,807,430,294,637,8,16,55,24,67,0,-0.082352941,politics
6250307292_10153847509722293,"b""The short answer: It's big.""",b'How big of a difference does an all-white jury make? A leading expert explains.',link,https://www.washingtonpost.com/news/the-fix/wp/2016/05/30/how-big-a-difference-does-an-all-white-jury-make-a-leading-expert-explains/?tid=sm_fb,5/31/16 10:36,99,17,30,88,2,3,0,4,2,0,-0.181818182,news
6250307292_10153847347027293,b'She wanted to get away from it all.',"b""Columbia student says she went missing and remade herself all to 'escape' her 'Ivy League life'""",link,https://www.washingtonpost.com/news/morning-mix/wp/2016/05/31/columbia-student-says-she-went-missing-and-remade-herself-all-to-escape-her-ivy-league-life/?tid=sm_fb,5/31/16 9:38,521,171,125,417,13,34,4,20,33,0,-0.173076923,news
6250307292_10153845263337293,"b""Imagine if all you'd have to worry about is taking off your shoes.""",b'Maybe those TSA checkpoint lines would shrink if the airlines stopped charging for checked bags',link,https://www.washingtonpost.com/news/tripping/wp/2016/05/23/maybe-those-tsa-checkpoint-lines-would-shrink-if-the-airlines-stopped-charging-for-checked-bags/?tid=sm_fb,5/31/16 3:00,2528,216,525,2390,77,9,38,4,10,0,0.365942029,news
6250307292_10153841750807293,"b""Trump's style offers a glimpse of the polarizing management techniques he would carry into the White House.""","b'In campaign chaos, Donald Trump shows his management style'",link,https://www.washingtonpost.com/politics/in-campaign-chaos-donald-trump-shows-his-management-style/2016/05/28/f24bba14-241e-11e6-9e7f-57890b612299_story.html?tid=sm_fb,5/28/16 17:25,502,198,106,346,10,9,48,13,76,0,-0.099358974,politics
6250307292_10153839110922293,b'The 15-year-old had only been at school for two weeks when she went looking for her crush in the boys bathroom.',b'Filmed having sex with boys in school bathroom: The disturbing story of a Fla. human trafficking...',link,https://www.washingtonpost.com/news/morning-mix/wp/2016/05/27/filmed-having-sex-with-boys-in-school-bathroom-the-disturbing-story-of-a-fla-human-trafficking-survivor/?tid=sm_fb,5/27/16 13:00,1307,240,445,597,7,82,4,539,78,0,-0.426760563,news
